"parent","level","name","lng","lat","people_count_2010","adcode"
"鹤岗市","district","东山区","130.31714","47.337385","175239","230406"
"三明市","district","建宁县","116.845832","26.831398","119979","350430"
"呼伦贝尔市","district","满洲里市","117.455561","49.590788","249472","150781"
"阿勒泰地区","district","富蕴县","89.524993","46.993106","87886","654322"
"淮安市","district","洪泽县","118.867875","33.294975","326459","320829"
"大连市","district","长海县","122.587824","39.272399","77951","210224"
"大连市","district","普兰店市","121.9705","39.401555","741230","210282"
"运城市","district","夏县","111.223174","35.140441","352821","140828"
"大同市","district","阳高县","113.749871","40.364927","272488","140221"
"福州市","district","闽清县","118.868416","26.223793","237643","350124"
"北京市市辖区","district","延庆区","115.985006","40.465325","null","110129"
"庆阳市","district","庆城县","107.885664","36.013504","261898","621021"
"南昌市","district","安义县","115.553109","28.841334","180194","360123"
"北京市市辖区","district","海淀区","116.310316","39.956074","3300000","110108"
"绵阳市","district","北川羌族自治县","104.468069","31.615863","197108","510726"
"泰安市","district","岱岳区","117.04353","36.1841","null","370911"
"临夏回族自治州","district","和政县","103.350357","35.425971","185083","622925"
"汉中市","district","宁强县","106.25739","32.830806","308885","610726"
"忻州市","district","宁武县","112.307936","39.001718","161164","140925"
"汉中市","district","城固县","107.329887","33.153098","464903","610722"
"孝感市","district","孝南区","113.925849","30.925966","908266","420902"
"石家庄市","district","高邑县","114.610699","37.605714","186478","130127"
"泰安市","district","东平县","116.461052","35.930467","741566","370923"
"江门市","district","台山市","112.793414","22.250713","941095","440781"
"温州市","district","瑞安市","120.646171","27.779321","1400000","330381"
"南充市","district","高坪区","106.108996","30.781809","549313","511303"
"凉山彝族自治州","district","德昌县","102.178845","27.403827","null","513424"
"邯郸市","district","肥乡县","114.805154","36.555778","351690","130428"
"昌吉回族自治州","district","木垒哈萨克自治县","90.282833","43.832442","null","652328"
"朔州市","district","应县","113.187505","39.559187","327973","140622"
"邯郸市","district","成安县","114.680356","36.443832","377398","130424"
"孝感市","district","应城市","113.573842","30.939038","593812","420981"
"随州市","district","曾都区","113.374519","31.717521","null","421303"
"宿迁市","district","宿城区","118.278984","33.937726","796626","321302"
"承德市","district","承德县","118.172496","40.768637","388554","130821"
"清远市","district","阳山县","112.634019","24.470286","537125","441823"
"赣州市","district","全南县","114.531589","24.742651","180691","360729"
"昌吉回族自治州","district","奇台县","89.591437","44.021996","210566","652325"
"黔西南布依族苗族自治州","district","安龙县","105.471498","25.108959","356255","522328"
"阜新市","district","细河区","121.654791","42.019218","211288","210911"
"阜新市","district","彰武县","122.537444","42.384823","363712","210922"
"十堰市","district","竹溪县","109.717196","32.315342","315259","420324"
"西宁市","district","湟源县","101.263435","36.684818","136632","630123"
"怀化市","district","中方县","109.948061","27.43736","236649","431221"
"桂林市","district","荔浦县","110.400149","24.497786","null","450331"
"南昌市","district","南昌县","115.942465","28.543781","1000000","360121"
"绥化市","district","兰西县","126.289315","46.259037","424562","231222"
"朝阳市","district","北票市","120.766951","41.803286","496164","211381"
"林芝市","district","朗县","93.073429","29.0446","null","540426"
"厦门市","district","同安区","118.150455","24.729333","496129","350212"
"佳木斯市","district","抚远县","134.294501","48.364707","126694","230833"
"博尔塔拉蒙古自治州","district","温泉县","81.03099","44.973751","66502","652723"
"佳木斯市","district","汤原县","129.904463","46.730048","255211","230828"
"阜阳市","district","颍东区","115.858747","32.908861","519562","341203"
"宝鸡市","district","凤翔县","107.400577","34.521668","483471","610322"
"邢台市","district","临西县","115.498684","36.8642","343384","130535"
"西安市","district","长安区","108.941579","34.157097","null","610116"
"淄博市","district","淄川区","117.967696","36.647272","731848","370302"
"常州市","district","金坛区","119.573395","31.744399","null","320413"
"安顺市","district","西秀区","105.946169","26.248323","765399","520402"
"烟台市","district","海阳市","121.168392","36.780657","638729","370687"
"淄博市","district","桓台县","118.101556","36.959773","504011","370321"
"株洲市","district","茶陵县","113.546509","26.789534","575436","430224"
"十堰市","district","丹江口市","111.513793","32.538839","443755","420381"
"三亚市","district","崖州区","109.174306","18.352192","null","460205"
"长治市","district","潞城市","113.223245","36.332233","226874","140481"
"晋城市","district","城区","112.853106","35.496641","null","140502"
"商丘市","district","民权县","115.148146","34.648455","703428","411421"
"重庆市市辖区","district","武隆县","107.75655","29.32376","351038","500232"
"新乡市","district","长垣县","114.673807","35.19615","809535","410728"
"三门峡市","district","渑池县","111.762992","34.763487","346434","411221"
"兴安盟","district","阿尔山市","119.943656","47.177","1200000","152202"
"枣庄市","district","山亭区","117.458968","35.096077","464804","370406"
"厦门市","district","翔安区","118.242811","24.637479","304333","350213"
"泉州市","district","鲤城区","118.588929","24.907645","404817","350502"
"北海市","district","合浦县","109.200695","21.663554","871207","450521"
"武汉市","district","汉南区","114.08124","30.309637","114970","420113"
"重庆市市辖区","district","城口县","108.6649","31.946293","192967","500229"
"长治市","district","郊区","113.101211","36.218388","null","140411"
"重庆市市辖区","district","垫江县","107.348692","30.330012","704458","500231"
"济宁市","district","任城区","116.595261","35.414828","1900000","370811"
"泉州市","district","泉港区","118.912285","25.126859","313539","350505"
"镇江市","district","扬中市","119.828054","32.237266","334977","321182"
"温州市","district","瓯海区","120.637145","28.006444","996870","330304"
"阜新市","district","清河门区","121.42018","41.780477","60751","210905"
"枣庄市","district","台儿庄区","117.734747","34.564815","279474","370405"
"乌鲁木齐市","district","天山区","87.620116","43.796428","696277","650102"
"温州市","district","平阳县","120.564387","27.6693","761664","330326"
"双鸭山市","district","宝山区","131.404294","46.573366","1900000","230506"
"威海市","district","荣成市","122.422896","37.160134","714355","371082"
"烟台市","district","芝罘区","121.385877","37.540925","830054","370602"
"烟台市","district","牟平区","121.60151","37.388356","467907","370612"
"威海市","district","乳山市","121.536346","36.919622","572481","371083"
"威海市","district","文登区","122.057139","37.196211","null","371003"
"自贡市","district","自流井区","104.778188","29.343231","346403","510302"
"忻州市","district","忻府区","112.734112","38.417743","544683","140902"
"临汾市","district","乡宁县","110.857365","35.975402","233167","141029"
"上海市市辖区","district","虹口区","121.491832","31.26097","852476","310109"
"防城港市","district","上思县","107.982139","22.151423","204094","450621"
"佛山市","district","南海区","113.145577","23.031562","2600000","440605"
"阿克苏地区","district","乌什县","79.230805","41.21587","197990","652927"
"宝鸡市","district","千阳县","107.132987","34.642584","123959","610328"
"商洛市","district","商南县","110.885437","33.526367","221569","611023"
"哈尔滨市","district","方正县","128.836131","45.839536","203853","230124"
"哈尔滨市","district","通河县","128.747786","45.977618","210650","230128"
"哈尔滨市","district","延寿县","128.331886","45.455648","242455","230129"
"恩施土家族苗族自治州","district","咸丰县","109.15041","29.678967","300618","422826"
"张家口市","district","涿鹿县","115.219246","40.378701","333932","130731"
"铜仁市","district","碧江区","109.192117","27.718745","null","520602"
